Symbol	RAPdb	MSU	Keyword	Title	path
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	dwarf	A rice brassinosteroid-deficient mutant, ebisu dwarf (d2), is caused by a loss of function of a new member of cytochrome P450	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	dwarf	A rice brassinosteroid-deficient mutant, ebisu dwarf (d2), is caused by a loss of function of a new member of cytochrome P450	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	dwarf	A rice brassinosteroid-deficient mutant, ebisu dwarf (d2), is caused by a loss of function of a new member of cytochrome P450	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	brassinosteroid	Rice CYP90D2 and CYP90D3 catalyze C-23 hydroxylation of brassinosteroids in vitro	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	brassinosteroid	Rice CYP90D2 and CYP90D3 catalyze C-23 hydroxylation of brassinosteroids in vitro	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	brassinosteroid	Rice CYP90D2 and CYP90D3 catalyze C-23 hydroxylation of brassinosteroids in vitro	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	brassinosteroid	Rice CYP90D2 and CYP90D3 catalyze C-23 hydroxylation of brassinosteroids in vitro	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	brassinosteroid	Rice CYP90D2 and CYP90D3 catalyze C-23 hydroxylation of brassinosteroids in vitro	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain yield	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	yield	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain size	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain size	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain size	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	brassinosteroid	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	Brassinosteroid	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D2|CYP90D2|SMG11	Os01g0197100	LOC_Os01g10040	grain weight	SMALL GRAIN 11 Controls Grain Size, Grain Number and Grain Yield in Rice.	data/Gene/Abstract/D/D2~CYP90D2
D27	None	LOC_Os11g37650	strigolactone	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	root	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	tillering	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	shoot	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	dwarf	The Arabidopsis ortholog of rice DWARF27 acts upstream of MAX1 in the control of plant development by strigolactones	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	iron	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	seedling	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	dwarf	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	tiller	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	growth	The Arabidopsis ortholog of rice DWARF27 acts upstream of MAX1 in the control of plant development by strigolactones	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	chloroplast	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	branching	The Arabidopsis ortholog of rice DWARF27 acts upstream of MAX1 in the control of plant development by strigolactones	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	auxin	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	tiller	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	branching	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	height	DWARF27, an iron-containing protein required for the biosynthesis of strigolactones, regulates rice tiller bud outgrowth	data/Gene/Abstract/D/D27
D27	None	LOC_Os11g37650	strigolactone	Biochemical Characterisation &amp; Selective Inhibition of beta-Carotene cis-trans-Isomerase D27 and Carotenoid Cleavage Dioxygenase CCD8 on the Strigolactone Biosynthetic Pathway.	data/Gene/Abstract/D/D27
D3	Os06g0154200	LOC_Os06g06050	dwarf	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	leaf	Rice tillering dwarf mutant dwarf3 has increased leaf longevity during darkness-induced senescence or hydrogen peroxide-induced cell death	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	resistant	DWARF 53 acts as a repressor of strigolactone signalling in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	tillering	Genetic interaction between 2 tillering genes, reduced culm number 1 (rcn1) and tillering dwarf gene d3, in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	dwarf	DWARF 53 acts as a repressor of strigolactone signalling in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	tiller number	Genetic interaction between 2 tillering genes, reduced culm number 1 (rcn1) and tillering dwarf gene d3, in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	dwarf	Genetic interaction between 2 tillering genes, reduced culm number 1 (rcn1) and tillering dwarf gene d3, in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	dwarf	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	culm	Genetic interaction between 2 tillering genes, reduced culm number 1 (rcn1) and tillering dwarf gene d3, in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	tillering	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	dwarf	Rice tillering dwarf mutant dwarf3 has increased leaf longevity during darkness-induced senescence or hydrogen peroxide-induced cell death	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	cell death	Rice tillering dwarf mutant dwarf3 has increased leaf longevity during darkness-induced senescence or hydrogen peroxide-induced cell death	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	strigolactone	Identification and characterization of HTD2: a novel gene negatively regulating tiller bud outgrowth in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	growth	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	strigolactone	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	tiller	Genetic interaction between 2 tillering genes, reduced culm number 1 (rcn1) and tillering dwarf gene d3, in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	senescence	Rice tillering dwarf mutant dwarf3 has increased leaf longevity during darkness-induced senescence or hydrogen peroxide-induced cell death	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	branching	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D3
D3	Os06g0154200	LOC_Os06g06050	tiller	DWARF10, an RMS1/MAX4/DAD1 ortholog, controls lateral bud outgrowth in rice	data/Gene/Abstract/D/D3
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	dwarf	A rice semi-dwarf gene, Tan-Ginbozu (D35), encodes the gibberellin biosynthesis enzyme, ent-kaurene oxidase	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	gibberellin	A rice semi-dwarf gene, Tan-Ginbozu (D35), encodes the gibberellin biosynthesis enzyme, ent-kaurene oxidase	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	architecture	A rice semi-dwarf gene, Tan-Ginbozu (D35), encodes the gibberellin biosynthesis enzyme, ent-kaurene oxidase	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	culm	A rice semi-dwarf gene, Tan-Ginbozu (D35), encodes the gibberellin biosynthesis enzyme, ent-kaurene oxidase	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	 ga 	CYP701A8: a rice ent-kaurene oxidase paralog diverted to more specialized diterpenoid metabolism	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	yield	A rice semi-dwarf gene, Tan-Ginbozu (D35), encodes the gibberellin biosynthesis enzyme, ent-kaurene oxidase	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	 ga 	A rice semi-dwarf gene, Tan-Ginbozu (D35), encodes the gibberellin biosynthesis enzyme, ent-kaurene oxidase	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D35|OsKOS3|OsKO2	Os06g0570100	LOC_Os06g37364	gibberellin	Functional Identification of a Riceent-Kaurene Oxidase, OsKO2, Using thePichia pastorisExpression System	data/Gene/Abstract/OS/K/OsKOS3~OsKO2
D50	Os02g0477700	LOC_Os02g27620	cell wall	DWARF50 (D50), a rice (Oryza sativa L.) gene encoding inositol polyphosphate 5-phosphatase, is required for proper development of intercalary meristem	data/Gene/Abstract/D/D50
D50	Os02g0477700	LOC_Os02g27620	dwarf	DWARF50 (D50), a rice (Oryza sativa L.) gene encoding inositol polyphosphate 5-phosphatase, is required for proper development of intercalary meristem	data/Gene/Abstract/D/D50
D50	Os02g0477700	LOC_Os02g27620	intercalary meristem	DWARF50 (D50), a rice (Oryza sativa L.) gene encoding inositol polyphosphate 5-phosphatase, is required for proper development of intercalary meristem	data/Gene/Abstract/D/D50
D50	Os02g0477700	LOC_Os02g27620	cell division	DWARF50 (D50), a rice (Oryza sativa L.) gene encoding inositol polyphosphate 5-phosphatase, is required for proper development of intercalary meristem	data/Gene/Abstract/D/D50
D50	Os02g0477700	LOC_Os02g27620	meristem	DWARF50 (D50), a rice (Oryza sativa L.) gene encoding inositol polyphosphate 5-phosphatase, is required for proper development of intercalary meristem	data/Gene/Abstract/D/D50
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	strigolactone	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D53
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	growth	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D53
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	dwarf	DWARF 53 acts as a repressor of strigolactone signalling in rice	data/Gene/Abstract/D/D53
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	dwarf	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D53
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	dwarf	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D53
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	tiller	D14-SCF(D3)-dependent degradation of D53 regulates strigolactone signalling	data/Gene/Abstract/D/D53
D53	Os11g0104300|Os11g0104350	LOC_Os11g01330	resistant	DWARF 53 acts as a repressor of strigolactone signalling in rice	data/Gene/Abstract/D/D53
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	vegetative	Characterization of the KNOX class homeobox genes Oskn2 and Oskn3 identified in a collection of cDNA libraries covering the early stages of rice embryogenesis	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	vegetative	SUI-family genes encode phosphatidylserine synthases and regulate stem development in rice	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shoot	KNOX homeobox genes are sufficient in maintaining cultured cells in an undifferentiated state in rice	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	meristem	Isolation and characterization of a rice homebox gene, OSH15	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	meristem	Isolation and characterization of a rice homebox gene, OSH15	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	dwarf	Loss-of-function mutations in the rice homeobox gene OSH15 affect the architecture of internodes resulting in dwarf plants	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	panicle	Developmental regulation and downstream effects of the knox class homeobox genes Oskn2 and Oskn3 from rice	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shoot apical meristem	Isolation and characterization of a rice homebox gene, OSH15	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shoot apical meristem	Isolation and characterization of a rice homebox gene, OSH15	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shoot	Isolation and characterization of a rice homebox gene, OSH15	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shoot	Isolation and characterization of a rice homebox gene, OSH15	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	growth	SUI-family genes encode phosphatidylserine synthases and regulate stem development in rice	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	branching	Developmental regulation and downstream effects of the knox class homeobox genes Oskn2 and Oskn3 from rice	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	growth	KNOX homeobox genes are sufficient in maintaining cultured cells in an undifferentiated state in rice	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	architecture	Loss-of-function mutations in the rice homeobox gene OSH15 affect the architecture of internodes resulting in dwarf plants	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	flower	Characterization of the KNOX class homeobox genes Oskn2 and Oskn3 identified in a collection of cDNA libraries covering the early stages of rice embryogenesis	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	spikelet	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	spikelet	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	grain	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	development	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	development	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	lignin	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	lignin	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	lignin	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	seed shattering	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	lignin biosynthesis	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	lignin biosynthesis	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	lignin biosynthesis	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	spikelet development	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D6|OSH15|Oskn3	Os07g0129700	LOC_Os07g03770	spikelet development	KNOX Protein OSH15 Induces Grain Shattering by Repressing Lignin Biosynthesis Genes.	data/Gene/Abstract/D/d6~OSH15~Oskn3
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	growth	Loss of function of a rice brassinosteroid insensitive1 homolog prevents internode elongation and bending of the lamina joint	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	grain size	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	dwarf	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	grain	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	erect	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	dwarf	Loss of function of a rice brassinosteroid insensitive1 homolog prevents internode elongation and bending of the lamina joint	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	dwarf	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	lamina	Loss of function of a rice brassinosteroid insensitive1 homolog prevents internode elongation and bending of the lamina joint	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	dwarf	Kinase activity of OsBRI1 is essential for brassinosteroids to regulate rice growth and development	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	leaf	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	brassinosteroid	Kinase activity of OsBRI1 is essential for brassinosteroids to regulate rice growth and development	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	shoot	The role of OsBRI1 and its homologous genes, OsBRL1 and OsBRL3, in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	cell division	The role of OsBRI1 and its homologous genes, OsBRL1 and OsBRL3, in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	growth	Kinase activity of OsBRI1 is essential for brassinosteroids to regulate rice growth and development	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	dwarf	The role of OsBRI1 and its homologous genes, OsBRL1 and OsBRL3, in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	shoot	The role of OsBRI1 and its homologous genes, OsBRL1 and OsBRL3, in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	brassinosteroid	RPL1, a gene involved in epigenetic processes regulates phenotypic plasticity in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	leaf	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	grain	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	photosynthesis	Morphological alteration caused by brassinosteroid insensitivity increases the biomass and grain production of rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	brassinosteroid	The role of OsBRI1 and its homologous genes, OsBRL1 and OsBRL3, in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	seed	Small and round seed 5 gene encodes alpha-tubulin regulating seed cell elongation in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	 BR 	Loss of function of a rice brassinosteroid insensitive1 homolog prevents internode elongation and bending of the lamina joint	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	lamina	BRASSINOSTEROID UPREGULATED1, encoding a helix-loop-helix protein, is a novel gene involved in brassinosteroid signaling and controls bending of the lamina joint in rice	data/Gene/Abstract/D/D61~OsBRI1
D61|OsBRI1	Os01g0718300	LOC_Os01g52050	intercalary meristem	Loss of function of a rice brassinosteroid insensitive1 homolog prevents internode elongation and bending of the lamina joint	data/Gene/Abstract/D/D61~OsBRI1
